,date,T2M,PRECIP,RH2M
12660,2021-01-28,11.8,0.0,43.9
12661,2021-01-29,10.93,0.0,49.19
12662,2021-01-30,11.3,0.0,49.22
12663,2021-01-31,14.06,0.0,38.84
12664,2021-02-01,14.13,0.0,39.96
12665,2021-02-02,15.09,0.0,44.27
12666,2021-02-03,15.15,0.59,43.5
12667,2021-02-04,12.69,5.02,61.58
12668,2021-02-05,13.0,0.0,60.04
12669,2021-02-06,13.02,0.0,61.54
12670,2021-02-07,13.63,0.0,55.93
12671,2021-02-08,15.21,0.0,50.97
12672,2021-02-09,17.18,0.0,47.18
12673,2021-02-10,16.47,0.0,45.66
12674,2021-02-11,17.01,0.0,52.14
12675,2021-02-12,17.64,0.0,49.43
12676,2021-02-13,17.91,0.0,47.03
12677,2021-02-14,17.95,0.0,46.63
12678,2021-02-15,18.14,0.0,43.88
12679,2021-02-16,18.03,0.0,49.24
12680,2021-02-17,18.46,0.01,46.25
12681,2021-02-18,18.36,0.0,42.68
12682,2021-02-19,17.85,0.0,43.19
12683,2021-02-20,17.83,0.0,42.93
12684,2021-02-21,18.37,0.0,42.88
12685,2021-02-22,20.58,0.0,36.23
12686,2021-02-23,22.53,0.0,30.88
12687,2021-02-24,22.15,0.0,30.98
12688,2021-02-25,22.28,0.0,33.71
12689,2021-02-26,22.94,0.08,38.19
12690,2021-02-27,21.79,0.99,39.91
12691,2021-02-28,19.97,0.01,29.81
12692,2021-03-01,18.88,0.0,36.34
12693,2021-03-02,19.1,0.0,37.49
12694,2021-03-03,21.22,0.0,30.7
12695,2021-03-04,22.22,0.0,26.76
12696,2021-03-05,22.25,0.0,32.39
12697,2021-03-06,22.28,0.0,32.56
12698,2021-03-07,24.31,0.57,35.99
12699,2021-03-08,23.93,0.62,43.31
12700,2021-03-09,25.02,0.0,35.08
12701,2021-03-10,25.18,0.03,32.32
12702,2021-03-11,25.04,0.07,29.66
12703,2021-03-12,24.51,0.04,26.38
12704,2021-03-13,23.6,0.58,36.79
12705,2021-03-14,23.36,0.0,36.26
12706,2021-03-15,23.57,0.0,40.29
12707,2021-03-16,25.16,0.0,37.47
12708,2021-03-17,25.69,0.0,34.18
12709,2021-03-18,25.65,0.0,31.64
12710,2021-03-19,25.18,0.0,33.05
12711,2021-03-20,25.64,0.0,34.75
12712,2021-03-21,25.55,0.47,37.2
12713,2021-03-22,25.95,2.36,37.84
12714,2021-03-23,23.8,4.96,40.27
12715,2021-03-24,22.94,0.0,42.41
12716,2021-03-25,22.11,0.0,42.65
12717,2021-03-26,23.68,0.0,38.05
12718,2021-03-27,26.46,0.0,33.31
12719,2021-03-28,28.35,0.0,33.89
12720,2021-03-29,28.55,0.01,26.34
12721,2021-03-30,27.98,0.04,29.84
12722,2021-03-31,24.83,0.0,23.81
12723,2021-04-01,23.37,0.0,23.6
12724,2021-04-02,22.45,0.0,18.88
12725,2021-04-03,24.1,0.0,16.91
12726,2021-04-04,24.88,0.0,18.68
12727,2021-04-05,26.16,0.01,32.58
12728,2021-04-06,25.0,3.67,48.87
12729,2021-04-07,24.88,1.52,44.39
12730,2021-04-08,24.36,0.0,31.19
12731,2021-04-09,25.95,0.0,22.36
12732,2021-04-10,26.76,0.0,22.59
12733,2021-04-11,28.63,0.0,23.82
12734,2021-04-12,30.07,0.02,24.57
12735,2021-04-13,30.57,0.0,25.25
12736,2021-04-14,31.28,0.0,26.61
12737,2021-04-15,30.77,0.0,24.75
12738,2021-04-16,29.03,0.38,28.77
12739,2021-04-17,26.32,3.13,42.43
12740,2021-04-18,27.31,0.11,39.9
12741,2021-04-19,28.68,0.0,27.77
12742,2021-04-20,24.93,1.22,31.3
12743,2021-04-21,22.14,4.53,57.23
12744,2021-04-22,26.18,0.74,40.4
12745,2021-04-23,21.91,15.07,56.2
12746,2021-04-24,24.48,0.0,39.75
12747,2021-04-25,26.81,0.0,30.52
12748,2021-04-26,29.93,0.0,26.11
12749,2021-04-27,32.02,0.0,26.08
12750,2021-04-28,32.41,0.0,27.73
12751,2021-04-29,32.89,0.0,28.51
12752,2021-04-30,33.07,0.15,27.25
12753,2021-05-01,32.7,0.16,30.36
12754,2021-05-02,33.22,0.42,28.92
12755,2021-05-03,31.92,0.66,32.05
12756,2021-05-04,32.15,2.66,33.27
12757,2021-05-05,31.14,1.1,37.32
12758,2021-05-06,31.68,1.04,33.47
12759,2021-05-07,29.89,1.69,37.72
12760,2021-05-08,31.92,0.0,31.97
12761,2021-05-09,33.0,0.0,26.76
12762,2021-05-10,33.24,2.32,27.54
12763,2021-05-11,32.04,0.52,29.97
12764,2021-05-12,32.9,5.6,32.69
12765,2021-05-13,30.2,1.43,40.63
12766,2021-05-14,30.32,0.01,37.04
12767,2021-05-15,31.8,0.07,30.54
12768,2021-05-16,33.2,0.01,26.85
12769,2021-05-17,34.16,0.0,24.82
12770,2021-05-18,33.55,0.1,24.85
12771,2021-05-19,31.54,0.43,30.97
12772,2021-05-20,32.07,0.25,33.6
12773,2021-05-21,31.03,6.16,39.49
12774,2021-05-22,31.67,0.05,33.92
12775,2021-05-23,31.27,0.0,27.89
12776,2021-05-24,31.75,0.83,26.3
12777,2021-05-25,33.3,0.0,22.94
12778,2021-05-26,35.1,0.0,17.39
12779,2021-05-27,35.61,0.0,15.4
12780,2021-05-28,36.05,0.0,16.49
12781,2021-05-29,36.2,0.0,26.63
12782,2021-05-30,33.99,6.73,41.55
12783,2021-05-31,35.87,2.82,33.68
12784,2021-06-01,32.53,5.25,40.07
12785,2021-06-02,32.8,3.56,36.71
12786,2021-06-03,32.07,6.87,43.06
12787,2021-06-04,32.87,4.19,38.32
12788,2021-06-05,33.57,3.06,35.98
12789,2021-06-06,34.69,0.15,34.15
12790,2021-06-07,36.16,0.09,34.48
12791,2021-06-08,37.71,0.0,29.77
12792,2021-06-09,38.82,0.0,28.65
12793,2021-06-10,38.52,1.78,29.7
12794,2021-06-11,36.51,4.16,37.36
12795,2021-06-12,35.49,6.52,42.87
12796,2021-06-13,33.42,7.97,49.2
12797,2021-06-14,34.23,0.93,36.19
12798,2021-06-15,34.08,2.48,37.13
12799,2021-06-16,28.9,9.34,60.5
12800,2021-06-17,32.78,0.57,44.5
12801,2021-06-18,34.2,0.02,35.45
12802,2021-06-19,33.66,0.23,39.03
12803,2021-06-20,33.75,0.66,38.57
12804,2021-06-21,34.59,0.01,31.28
12805,2021-06-22,35.13,0.0,31.61
12806,2021-06-23,36.09,0.0,27.55
12807,2021-06-24,36.39,0.07,27.0
12808,2021-06-25,35.67,2.63,32.26
12809,2021-06-26,32.29,17.64,50.22
12810,2021-06-27,33.94,0.09,39.59
12811,2021-06-28,35.41,0.0,34.98
12812,2021-06-29,36.42,0.0,31.66
12813,2021-06-30,37.35,0.0,29.39
12814,2021-07-01,36.96,0.0,31.42
12815,2021-07-02,36.83,0.03,30.67
12816,2021-07-03,34.8,10.24,40.52
12817,2021-07-04,35.63,0.0,37.85
12818,2021-07-05,35.87,2.26,38.31
12819,2021-07-06,36.43,0.0,35.76
12820,2021-07-07,37.4,0.0,32.59
12821,2021-07-08,38.06,0.4,31.45
12822,2021-07-09,36.8,1.82,35.33
12823,2021-07-10,36.55,0.68,38.96
12824,2021-07-11,35.48,3.98,44.16
12825,2021-07-12,30.76,41.88,69.91
12826,2021-07-13,31.18,9.71,69.18
12827,2021-07-14,32.16,2.74,62.94
12828,2021-07-15,33.08,0.31,55.53
12829,2021-07-16,34.32,0.01,51.26
12830,2021-07-17,35.75,0.1,47.69
12831,2021-07-18,35.71,6.5,50.39
12832,2021-07-19,31.34,57.06,77.01
12833,2021-07-20,30.17,40.05,79.65
12834,2021-07-21,30.81,9.53,74.3
12835,2021-07-22,32.21,0.07,61.11
12836,2021-07-23,30.92,0.99,68.38
12837,2021-07-24,31.77,2.67,69.49
12838,2021-07-25,33.27,0.38,64.17
12839,2021-07-26,30.47,5.74,76.02
12840,2021-07-27,30.81,16.53,78.62
12841,2021-07-28,30.28,33.45,80.2
12842,2021-07-29,30.05,25.42,79.68
12843,2021-07-30,30.15,3.94,76.92
12844,2021-07-31,30.21,3.04,76.28
12845,2021-08-01,30.89,2.51,74.27
12846,2021-08-02,30.8,1.25,73.93
12847,2021-08-03,30.94,11.69,69.89
12848,2021-08-04,30.72,5.04,73.15
12849,2021-08-05,30.98,11.93,71.78
12850,2021-08-06,30.83,0.45,71.33
12851,2021-08-07,31.01,6.28,69.74
12852,2021-08-08,30.51,1.09,70.66
12853,2021-08-09,30.4,4.77,71.75
12854,2021-08-10,30.76,4.1,72.27
12855,2021-08-11,31.48,0.59,63.79
12856,2021-08-12,31.37,3.49,64.45
12857,2021-08-13,32.14,0.69,61.42
12858,2021-08-14,32.21,2.45,61.16
12859,2021-08-15,31.43,2.48,64.87
12860,2021-08-16,31.31,0.23,64.21
12861,2021-08-17,31.51,0.0,61.82
12862,2021-08-18,31.47,7.84,61.61
12863,2021-08-19,31.8,0.58,59.36
12864,2021-08-20,30.16,3.44,69.6
12865,2021-08-21,28.0,7.73,79.39
12866,2021-08-22,29.3,7.18,74.45
12867,2021-08-23,30.82,0.28,65.92
12868,2021-08-24,31.4,0.76,63.25
12869,2021-08-25,31.97,2.19,58.09
12870,2021-08-26,32.14,1.09,54.2
12871,2021-08-27,32.24,2.31,54.23
12872,2021-08-28,30.99,2.93,59.66
12873,2021-08-29,30.85,0.58,60.74
12874,2021-08-30,29.95,3.76,64.61
12875,2021-08-31,29.04,7.36,71.25
12876,2021-09-01,29.35,1.84,70.35
12877,2021-09-02,29.45,0.36,66.96
12878,2021-09-03,27.98,6.61,72.73
12879,2021-09-04,29.08,3.54,66.7
12880,2021-09-05,29.84,2.37,68.81
12881,2021-09-06,30.99,0.09,64.79
12882,2021-09-07,30.69,1.74,68.76
12883,2021-09-08,30.04,1.91,71.56
12884,2021-09-09,29.61,5.21,73.69
12885,2021-09-10,28.4,17.26,77.89
12886,2021-09-11,27.06,31.6,83.33
12887,2021-09-12,28.08,11.65,75.02
12888,2021-09-13,28.25,2.46,72.32
12889,2021-09-14,29.13,0.08,66.9
12890,2021-09-15,29.77,0.7,68.31
12891,2021-09-16,29.73,2.71,70.19
12892,2021-09-17,28.25,15.63,75.17
12893,2021-09-18,28.69,0.02,72.29
12894,2021-09-19,29.96,0.25,71.88
12895,2021-09-20,29.6,4.37,74.01
12896,2021-09-21,29.45,10.51,73.24
12897,2021-09-22,27.24,23.77,79.66
12898,2021-09-23,25.93,29.44,84.01
12899,2021-09-24,27.24,6.02,76.05
12900,2021-09-25,28.17,0.0,74.35
12901,2021-09-26,28.15,0.23,74.99
12902,2021-09-27,28.42,0.0,72.91
12903,2021-09-28,28.8,1.03,69.12
12904,2021-09-29,28.03,0.4,73.62
12905,2021-09-30,28.65,2.56,74.13
12906,2021-10-01,28.7,5.62,75.43
12907,2021-10-02,28.24,13.05,78.44
12908,2021-10-03,28.36,2.63,77.41
12909,2021-10-04,28.83,1.6,70.8
12910,2021-10-05,27.26,0.96,75.62
12911,2021-10-06,26.85,0.0,76.45
12912,2021-10-07,26.79,0.0,71.34
12913,2021-10-08,27.14,0.0,65.45
12914,2021-10-09,27.09,0.0,64.26
12915,2021-10-10,28.15,0.0,57.49
12916,2021-10-11,26.81,0.0,59.13
12917,2021-10-12,26.52,0.0,59.06
12918,2021-10-13,25.04,0.0,59.01
12919,2021-10-14,24.77,0.0,60.17
12920,2021-10-15,25.58,0.0,53.75
12921,2021-10-16,26.39,0.0,52.97
12922,2021-10-17,24.06,1.63,65.13
12923,2021-10-18,23.8,0.57,75.76
12924,2021-10-19,24.03,0.0,70.1
12925,2021-10-20,24.27,0.0,57.44
12926,2021-10-21,23.99,0.0,49.7
12927,2021-10-22,23.86,0.05,51.4
12928,2021-10-23,23.67,7.25,64.67
12929,2021-10-24,21.49,18.48,81.89
12930,2021-10-25,20.86,0.0,72.69
12931,2021-10-26,19.92,0.01,64.58
12932,2021-10-27,20.55,0.02,62.12
12933,2021-10-28,20.44,0.05,59.37
12934,2021-10-29,21.05,0.0,53.93
12935,2021-10-30,19.96,0.0,59.66
12936,2021-10-31,20.77,0.0,55.34
12937,2021-11-01,21.48,0.0,46.54
12938,2021-11-02,19.95,0.17,56.21
12939,2021-11-03,20.4,0.05,54.74
12940,2021-11-04,20.21,0.0,55.5
12941,2021-11-05,20.32,0.0,49.48
12942,2021-11-06,18.97,0.0,56.95
12943,2021-11-07,19.87,0.0,53.99
12944,2021-11-08,20.66,0.0,48.67
12945,2021-11-09,20.55,0.0,51.53
12946,2021-11-10,20.26,0.0,50.53
12947,2021-11-11,20.02,0.0,46.62
12948,2021-11-12,19.1,0.0,51.04
12949,2021-11-13,18.4,0.0,50.27
12950,2021-11-14,18.19,0.0,46.51
12951,2021-11-15,17.21,0.0,45.66
12952,2021-11-16,16.95,0.0,46.29
12953,2021-11-17,17.06,0.0,45.52
12954,2021-11-18,16.81,0.0,46.67
12955,2021-11-19,16.65,0.0,50.42
12956,2021-11-20,17.41,0.0,48.37
12957,2021-11-21,17.01,0.0,50.0
12958,2021-11-22,16.14,0.0,51.94
12959,2021-11-23,17.17,0.0,45.93
12960,2021-11-24,18.01,0.0,40.87
12961,2021-11-25,15.64,0.0,54.55
12962,2021-11-26,16.8,0.0,48.34
12963,2021-11-27,16.53,0.0,49.27
12964,2021-11-28,15.85,0.0,58.75
12965,2021-11-29,16.14,0.0,58.16
12966,2021-11-30,15.87,0.0,58.62
12967,2021-12-01,15.49,0.0,51.66
12968,2021-12-02,16.11,0.0,50.22
12969,2021-12-03,17.47,0.15,48.71
12970,2021-12-04,18.79,0.0,53.19
12971,2021-12-05,15.82,0.65,67.55
12972,2021-12-06,15.45,0.38,70.59
12973,2021-12-07,14.63,0.0,61.32
12974,2021-12-08,14.87,0.0,49.92
12975,2021-12-09,15.13,0.0,47.21
12976,2021-12-10,14.1,0.0,51.9
12977,2021-12-11,13.73,0.0,46.92
